Species,Length,Sex,Quadrat,Interval,Year
Afidele,9,f,17,1,2015
Cemarginatus,15,f,17,1,2015
Pangustatus,15,f,17,1,2015
Pdecentis,11.5,f,17,1,2015
Pdecentis,11,m,17,1,2015
Cfucatus,17,f,19,1,2015
Cfucatus,16,f,19,1,2015
Cemarginatus,14,m,20,1,2015
Cfucatus,14,m,20,1,2015
Csigillatus,18,f,20,1,2015
Slecontei,14,m,25,1,2015
Slecontei,14,f,25,1,2015
Cemarginatus,14,m,26,1,2015
Cemarginatus,14,m,26,1,2015
Cemarginatus,14,f,26,1,2015
Cemarginatus,14,f,26,1,2015
Cemarginatus,15,f,26,1,2015
Cfucatus,15.5,m,26,1,2015
Cgoryi,21,m,26,1,2015
Psayanus,12.2,f,26,1,2015
Ptrinarius,13,f,26,1,2015
Cfucatus,15,m,27,1,2015
Cfucatus,15.5,m,27,1,2015
Cgoryi,21.8,f,27,1,2015
Cemarginatus,14.5,m,28,1,2015
Cgoryi,19,m,28,1,2015
Csigillatus,18,f,28,1,2015
Pmoestus,20,f,28,1,2015
Cfucatus,15,m,29,1,2015
Cfucatus,15.5,m,29,1,2015
Cfucatus,16,m,29,1,2015
Cfucatus,16.5,f,29,1,2015
Cfucatus,15,f,29,1,2015
Cfucatus,16,f,29,1,2015
Cgoryi,21.5,f,29,1,2015
Cfucatus,15,m,30,1,2015
Cfucatus,15,m,30,1,2015
Cfucatus,16,m,30,1,2015
Cgoryi,20.5,f,30,1,2015
Dsculptilis,19,m,30,1,2015
Cemarginatus,13,f,31,1,2015
Cfucatus,16,m,31,1,2015
Cfucatus,15,m,31,1,2015
Cfucatus,16,m,32,1,2015
Cfucatus,16,m,32,1,2015
Cfucatus,17,f,32,1,2015
Slecontei,13.5,m,32,1,2015
Cgoryi,22,f,33,1,2015
Cgoryi,20,f,33,1,2015
Pmoestus,17.5,m,33,1,2015
Slecontei,13.8,m,33,1,2015
Ainterstitialis,11,f,34,1,2015
Ainterstitialis,11,f,34,1,2015
Cgoryi,22.5,f,34,1,2015
Plachrymosus,18,f,34,1,2015
Plachrymosus,16,f,34,1,2015
Plachrymosus,15.5,m,34,1,2015
Plachrymosus,15.5,m,34,1,2015
Pmoestus,18.5,f,34,1,2015
Prostratus,18,m,34,1,2015
Scanadensis,11.5,m,34,1,2015
Scanadensis,12.5,f,34,1,2015
Slecontei,14,f,34,1,2015
Plachrymosus,18,f,36,1,2015
Plachrymosus,16,m,36,1,2015
Plachrymosus,17,m,36,1,2015
Slecontei,14,f,37,1,2015
Afidele,9,f,38,1,2015
Loxandrus,11,f,38,1,2015
Pdecentis,12,f,38,1,2015
Scanadensis,12.5,f,38,1,2015
Scanadensis,12.5,m,38,1,2015
Slecontei,14,f,40,1,2015
Slecontei,13,m,40,1,2015
Anisodactylus,11.5,f,42,1,2015
Scanadensis,11,m,42,1,2015
Cgoryi,20,m,44,1,2015
Cgoryi,23,f,44,1,2015
Pmoestus,18,m,44,1,2015
Ainterstitialis,11,f,45,1,2015
Dpolitus,13,f,46,1,2015
Dteter,20,m,46,1,2015
Pangustatus,14,f,46,1,2015
Dpolitus,12.5,f,47,1,2015
Pmoestus,18,f,48,1,2015
Aferreum,7,f,49,1,2015
Afidele,8,,49,1,2015
Afidele,9,,49,1,2015
Afidele,9.5,,49,1,2015
Dpolitus,12.5,f,49,1,2015
Ainterstitialis,11,f,50,1,2015
Slecontei,15,f,50,1,2015
Pcaudicalis,14,f,51,1,2015
Plachrymosus,16.5,f,51,1,2015
Cgoryi,22,m,52,1,2015
Cgoryi,21,m,52,1,2015
Cgoryi,22,f,52,1,2015
Dpolitus,13,m,52,1,2015
Plachrymosus,17,f,52,1,2015
Pmoestus,18.5,f,52,1,2015
Slecontei,12.8,m,52,1,2015
Amara,6,f,53,1,2015
Cemarginatus,15,f,53,1,2015
Cemarginatus,14,m,53,1,2015
Cemarginatus,15,m,53,1,2015
Cemarginatus,13.5,m,53,1,2015
Dpolitus,15,f,53,1,2015
Dpolitus,14,f,53,1,2015
Dpolitus,14,f,53,1,2015
Dpolitus,14,m,53,1,2015
Dpolitus,13,m,53,1,2015
Dpolitus,13,m,53,1,2015
Dpolitus,13,m,53,1,2015
Dpolitus,13,m,53,1,2015
Dpolitus,15,m,53,1,2015
Dpolitus,14,m,53,1,2015
Dteter,21,f,53,1,2015
Dteter,18.5,m,53,1,2015
Pmoestus,18,m,53,1,2015
Dteter,18.5,m,55,1,2015
Dteter,19.5,m,55,1,2015
Plachrymosus,16.5,f,55,1,2015
Prostratus,15,f,55,1,2015
Prostratus,16.5,m,55,1,2015
Cemarginatus,14.5,m,57,1,2015
Cemarginatus,14.5,m,57,1,2015
Cemarginatus,15,m,57,1,2015
Cemarginatus,15,m,57,1,2015
Cemarginatus,14,f,57,1,2015
Dpolitus,14,f,57,1,2015
Dpolitus,15,f,57,1,2015
Dpolitus,14,m,57,1,2015
Dpolitus,13,m,57,1,2015
Dpolitus,14.5,m,57,1,2015
Dteter,19,m,57,1,2015
Scanadensis,12,m,57,1,2015
Cgoryi,21,m,59,1,2015
Pmoestus,17.5,m,59,1,2015
Scanadensis,12,m,59,1,2015
Slecontei,13,m,59,1,2015
Slecontei,15,f,59,1,2015
Pmoestus,18,m,60,1,2015
Slecontei,13,m,60,1,2015
Csigillatus,16.5,m,61,1,2015
Dteter,19,m,61,1,2015
Dteter,20,m,61,1,2015
Pmoestus,17.5,m,61,1,2015
Prostratus,16,m,61,1,2015
Slecontei,13,f,61,1,2015
Scanadensis,11,m,62,1,2015
Csigillatus,17.5,f,64,1,2015
Scanadensis,11.5,m,64,1,2015
Cfucatus,17,f,65,1,2015
Cfucatus,17,f,65,1,2015
Cgoryi,23,f,65,1,2015
Cgoryi,21,f,65,1,2015
Csigillatus,16,m,65,1,2015
Dteter,20,m,65,1,2015
Dteter,21,f,65,1,2015
Pmoestus,18,m,65,1,2015
Scanadensis,12,m,65,1,2015
Slecontei,13,f,65,1,2015
Slecontei,14,f,65,1,2015
Slecontei,13.5,f,65,1,2015
Slecontei,13.5,m,65,1,2015
Aagricola,14,f,1,2,2015
Ainterstitialis,11,f,1,2,2015
Cgoryi,20,f,2,2,2015
Csigillatus,16,m,2,2,2015
Pstygicus,15,m,2,2,2015
Cgoryi,21,m,3,2,2015
Cgoryi,22,f,3,2,2015
Dpolitus,12.5,m,3,2,2015
Dpolitus,13.5,f,3,2,2015
Dteter,17,m,3,2,2015
Pdiligendus,13,m,3,2,2015
Cgoryi,23,f,4,2,2015
Cgoryi,22,f,4,2,2015
Cgoryi,23,f,4,2,2015
Cgoryi,21.5,f,4,2,2015
Cgoryi,22,m,4,2,2015
Cgoryi,21,m,4,2,2015
Cgoryi,23,f,4,2,2015
Cgoryi,22,f,4,2,2015
Cgoryi,20.5,m,4,2,2015
Cgoryi,22,m,4,2,2015
Dpolitus,13.8,m,4,2,2015
Dpolitus,13,m,4,2,2015
Dteter,21,f,4,2,2015
Dteter,19,m,4,2,2015
Dteter,20,m,4,2,2015
Naeneus,6,m,4,2,2015
Padoxus,16,m,4,2,2015
Pangustatus,15,m,4,2,2015
Slecontei,14,f,4,2,2015
Dteter,18.5,f,5,2,2015
Patratus,14.5,f,5,2,2015
Pstygicus,16,f,5,2,2015
Pstygicus,14.5,m,5,2,2015
Pstygicus,15,m,5,2,2015
Cfucatus,16,m,6,2,2015
Dteter,18.5,f,6,2,2015
Cfucatus,17,f,7,2,2015
Dteter,18,f,7,2,2015
Nnitidipennis,9,m,7,2,2015
Pmutus,11,m,7,2,2015
Ainterstitialis,11,f,8,2,2015
Cemarginatus,15,f,8,2,2015
Cgoryi,22,f,8,2,2015
Csigillatus,17,f,8,2,2015
Csigillatus,15,m,8,2,2015
Dpolitus,13,f,8,2,2015
Cgoryi,22,m,9,2,2015
Cgoryi,22,m,9,2,2015
Prostratus,18,m,9,2,2015
Slecontei,14,f,9,2,2015
Slecontei,13,f,9,2,2015
Cfucatus,15,m,10,2,2015
Padoxus,15,f,10,2,2015
Prostratus,16.5,m,10,2,2015
Cfucatus,17,f,11,2,2015
Cfucatus,16.5,f,11,2,2015
Cfucatus,16,m,11,2,2015
Padoxus,14,m,11,2,2015
Pmutus,12.5,f,11,2,2015
Cgoryi,23,f,12,2,2015
Cgoryi,22,m,13,2,2015
Cgoryi,21.5,f,13,2,2015
Padoxus,16,f,13,2,2015
Slecontei,15,f,13,2,2015
Slecontei,14,m,13,2,2015
Slecontei,14,f,13,2,2015
Cemarginatus,15.5,f,14,2,2015
Cemarginatus,15.5,f,14,2,2015
Cgoryi,23,f,14,2,2015
Cgoryi,24,f,14,2,2015
Cgoryi,22,f,14,2,2015
Cgoryi,23,f,14,2,2015
Csigillatus,16,m,14,2,2015
Csigillatus,16,m,14,2,2015
Csigillatus,16,m,14,2,2015
Csigillatus,16,m,14,2,2015
Csigillatus,15.5,m,14,2,2015
Dteter,24,f,14,2,2015
Dteter,21,f,14,2,2015
Dteter,17,f,14,2,2015
Dteter,19,m,14,2,2015
Pangustatus,15,m,14,2,2015
Pmoestus,19,m,14,2,2015
Pstygicus,16,m,14,2,2015
Ptrinarius,14,f,14,2,2015
Slecontei,16,f,14,2,2015
Dpolitus,13,m,15,2,2015
Dpolitus,14,m,15,2,2015
Dpolitus,15,m,15,2,2015
Ainterstitialis,10.5,f,16,2,2015
Tautumnalis,8,,16,2,2015
Tautumnalis,8,,16,2,2015
Tautumnalis,8,,16,2,2015
Tautumnalis,7,,16,2,2015
Tautumnalis,7,,16,2,2015
Afidele,10,f,17,2,2015
Pangustatus,15,m,17,2,2015
Pangustatus,15,m,17,2,2015
Dpolitus,13,m,18,2,2015
Csigillatus,15,m,19,2,2015
Dpolitus,13,m,19,2,2015
Cemarginatus,14,m,20,2,2015
Pangustatus,14,m,20,2,2015
Pdiligendus,14,f,20,2,2015
Pstygicus,15,f,20,2,2015
Tautumnalis,7,,20,2,2015
Tautumnalis,8,,20,2,2015
Cfucatus,15.5,m,25,2,2015
Csigillatus,17.5,m,25,2,2015
Dteter,18,m,25,2,2015
Dteter,21.5,f,25,2,2015
Slecontei,14,m,25,2,2015
Slecontei,14,m,25,2,2015
Slecontei,14,f,25,2,2015
Sviduus,29,f,25,2,2015
Tautumnalis,8,,25,2,2015
Tautumnalis,8,,25,2,2015
Cfucatus,16,f,26,2,2015
Pangustatus,15,f,26,2,2015
Slecontei,13,m,27,2,2015
Slecontei,13,m,27,2,2015
Slecontei,14,f,27,2,2015
Slecontei,13,f,27,2,2015
Tautumnalis,8,,27,2,2015
Tautumnalis,8,,27,2,2015
Tautumnalis,7.5,,27,2,2015
Csigillatus,16,m,28,2,2015
Pdecentis,7.5,f,28,2,2015
Cemarginatus,15,f,29,2,2015
Cemarginatus,15,f,29,2,2015
Cemarginatus,14.8,m,29,2,2015
Cemarginatus,16,m,29,2,2015
Cemarginatus,14.5,f,29,2,2015
Cemarginatus,15,f,29,2,2015
Cemarginatus,15,m,29,2,2015
Cfucatus,16,f,29,2,2015
Cfucatus,15.5,f,29,2,2015
Cfucatus,16,m,29,2,2015
Cfucatus,16.5,m,29,2,2015
Cfucatus,15,m,29,2,2015
Cgoryi,21.5,f,29,2,2015
Cgoryi,21,f,29,2,2015
Cgoryi,20,f,29,2,2015
Cgoryi,21.5,f,29,2,2015
Cgoryi,22,f,29,2,2015
Cgoryi,22,f,29,2,2015
Cgoryi,20.5,f,29,2,2015
Cgoryi,23,f,29,2,2015
Cgoryi,20,m,29,2,2015
Cgoryi,21,m,29,2,2015
Cgoryi,20,m,29,2,2015
Cgoryi,22,f,29,2,2015
Cgoryi,23,f,29,2,2015
Cgoryi,23,f,29,2,2015
Cgoryi,22.5,m,29,2,2015
Cgoryi,21,m,29,2,2015
Cgoryi,20,m,29,2,2015
Cgoryi,21.5,m,29,2,2015
Cgoryi,23,f,29,2,2015
Cgoryi,21,f,29,2,2015
Cgoryi,23,f,29,2,2015
Cgoryi,23.5,f,29,2,2015
Cgoryi,23.5,f,29,2,2015
Cgoryi,20,m,29,2,2015
Csigillatus,16,m,29,2,2015
Dsculptilis,17.5,m,29,2,2015
Dteter,19,m,29,2,2015
Padoxus,15,f,29,2,2015
Plachrymosus,17,f,29,2,2015
Plachrymosus,16,m,29,2,2015
Plachrymosus,15.5,m,29,2,2015
Plachrymosus,17,f,29,2,2015
Pmoestus,18.5,m,29,2,2015
Pmoestus,17.5,m,29,2,2015
Pmoestus,19,m,29,2,2015
Pmoestus,18,m,29,2,2015
Slecontei,15,f,29,2,2015
Slecontei,14,m,29,2,2015
Slecontei,15,f,29,2,2015
Slecontei,14,f,29,2,2015
Slecontei,15.5,f,29,2,2015
Cemarginatus,16,f,30,2,2015
Cfucatus,17.5,f,30,2,2015
Cfucatus,16,f,30,2,2015
Dteter,20.5,m,30,2,2015
Ptenuicolle,10.8,m,30,2,2015
Cemarginatus,16,f,31,2,2015
Cemarginatus,15.5,m,31,2,2015
Cfucatus,16,f,31,2,2015
Cgoryi,21,f,31,2,2015
Cemarginatus,13.5,m,32,2,2015
Cemarginatus,14.5,f,32,2,2015
Cemarginatus,15,f,32,2,2015
Cemarginatus,15,f,32,2,2015
Cemarginatus,15.5,f,32,2,2015
Cemarginatus,15,m,32,2,2015
Cemarginatus,16,f,32,2,2015
Cemarginatus,14,m,32,2,2015
Cfucatus,16,f,32,2,2015
Cfucatus,15.5,m,32,2,2015
Cfucatus,17,m,32,2,2015
Cfucatus,16,m,32,2,2015
Cfucatus,16,m,32,2,2015
Cfucatus,16,m,32,2,2015
Cfucatus,16,f,32,2,2015
Cfucatus,16,f,32,2,2015
Cgoryi,23,f,32,2,2015
Cgoryi,21,f,32,2,2015
Cgoryi,22.5,f,32,2,2015
Cgoryi,23,f,32,2,2015
Cgoryi,23,f,32,2,2015
Cgoryi,23,f,32,2,2015
Csigillatus,17,f,32,2,2015
Dteter,18,m,32,2,2015
Padoxus,15.5,m,32,2,2015
Plachrymosus,16,m,32,2,2015
Plachrymosus,16,m,32,2,2015
Pmoestus,19,m,32,2,2015
Pmoestus,18.8,m,32,2,2015
Ptrinarius,14,m,32,2,2015
Slecontei,15.5,f,32,2,2015
Slecontei,13.5,m,32,2,2015
Slecontei,15,f,32,2,2015
Ainterstitialis,11,f,33,2,2015
Ainterstitialis,11,f,33,2,2015
Scanadensis,14,f,33,2,2015
Cgoryi,22.5,f,34,2,2015
Cgoryi,21,m,34,2,2015
Dteter,20,f,34,2,2015
Dteter,20,m,34,2,2015
Padoxus,15,m,34,2,2015
Plachrymosus,16,m,34,2,2015
Pmoestus,19,m,34,2,2015
Pmoestus,18,m,34,2,2015
Pmoestus,19,m,34,2,2015
Slecontei,14.8,f,34,2,2015
Tautumnalis,8,,34,2,2015
Tautumnalis,8,,34,2,2015
Tautumnalis,8,,34,2,2015
Tautumnalis,7.5,,34,2,2015
Ainterstitialis,10,f,35,2,2015
Cgoryi,21,f,36,2,2015
Dpolitus,14,f,36,2,2015
Dpolitus,13,f,36,2,2015
Dteter,18.5,m,36,2,2015
Pmoestus,18.8,f,36,2,2015
Cemarginatus,15,f,37,2,2015
Cgoryi,21,m,37,2,2015
Slecontei,14,f,37,2,2015
Slecontei,13.5,m,37,2,2015
Slecontei,13.5,m,37,2,2015
Slecontei,14,m,37,2,2015
Cfucatus,15.5,m,39,2,2015
Cfucatus,16.5,m,39,2,2015
Csigillatus,15,m,39,2,2015
Csigillatus,15.5,m,39,2,2015
Padoxus,15,f,39,2,2015
Pstygicus,15.2,m,39,2,2015
Simpunctatus,11,f,39,2,2015
Slecontei,14,f,39,2,2015
Tautumnalis,8,f,39,2,2015
Tautumnalis,7,f,39,2,2015
Prostratus,16,m,41,2,2015
Prostratus,17,m,41,2,2015
Ptristis,14,f,43,2,2015
Cgoryi,21,m,44,2,2015
Cgoryi,21,f,44,2,2015
Pmoestus,17,m,44,2,2015
Pmoestus,18,m,44,2,2015
Pmoestus,17.5,m,44,2,2015
Prostratus,16,m,44,2,2015
Scanadensis,12,f,44,2,2015
Ainterstitialis,10,m,45,2,2015
Cgoryi,22.5,f,45,2,2015
Pangustatus,15.5,f,45,2,2015
Pangustatus,15,f,45,2,2015
Pcoracinus,16,m,45,2,2015
Pcoracinus,14,m,45,2,2015
Pcoracinus,15,m,45,2,2015
Pcoracinus,16,f,45,2,2015
Pmoestus,18,f,45,2,2015
Pmoestus,18.5,f,45,2,2015
Ptenuicolle,11.2,m,45,2,2015
Slecontei,15,m,45,2,2015
Slecontei,14,m,45,2,2015
Cemarginatus,14.5,f,46,2,2015
Cemarginatus,13.5,m,46,2,2015
Cemarginatus,14,m,46,2,2015
Cemarginatus,15.5,m,46,2,2015
Cemarginatus,14.5,m,46,2,2015
Dpolitus,12.5,m,46,2,2015
Nnitidipennis,8.5,f,46,2,2015
Pstygicus,15.2,f,46,2,2015
Pcoracinus,17,f,47,2,2015
Pcoracinus,16.5,m,47,2,2015
Pmoestus,17,m,47,2,2015
Cgoryi,22,f,48,2,2015
Cgoryi,21,f,48,2,2015
Dteter,21,f,48,2,2015
Dteter,22,f,48,2,2015
Pmoestus,19,f,48,2,2015
Prostratus,17,m,48,2,2015
Slecontei,14.5,m,48,2,2015
Slecontei,14,m,48,2,2015
Slecontei,14,f,48,2,2015
Afidele,9,m,49,2,2015
Afidele,10,f,49,2,2015
Afidele,9,f,49,2,2015
Afidele,9,f,49,2,2015
Afidele,9.5,f,49,2,2015
Pcaudicalis,12,m,49,2,2015
Pstygicus,17,m,49,2,2015
Pstygicus,16,m,49,2,2015
Pstygicus,17,f,49,2,2015
Pstygicus,16,f,49,2,2015
Pstygicus,15,f,49,2,2015
Pstygicus,16,f,49,2,2015
Pstygicus,15,f,49,2,2015
Cemarginatus,14,m,50,2,2015
Cemarginatus,13.8,m,50,2,2015
Cemarginatus,15,f,50,2,2015
Pangustatus,13,m,50,2,2015
Pcoracinus,16,m,50,2,2015
Pcoracinus,16,m,50,2,2015
Pcoracinus,16,m,50,2,2015
Pmoestus,18,m,50,2,2015
Scanadensis,12.5,f,50,2,2015
Slecontei,13.5,f,50,2,2015
Slecontei,14.5,f,50,2,2015
Slecontei,15,f,50,2,2015
Cemarginatus,14.8,m,51,2,2015
Cemarginatus,15,m,51,2,2015
Cemarginatus,15,m,51,2,2015
Cemarginatus,15,m,51,2,2015
Cemarginatus,14,m,51,2,2015
Cemarginatus,14,m,51,2,2015
Cemarginatus,15.5,f,51,2,2015
Cemarginatus,15,f,51,2,2015
Cemarginatus,15,f,51,2,2015
Csigillatus,16.5,m,51,2,2015
Csigillatus,17,f,51,2,2015
Dpolitus,13,m,51,2,2015
Dpolitus,13,m,51,2,2015
Dpolitus,13,m,51,2,2015
Dpolitus,13.5,m,51,2,2015
Dpolitus,12,m,51,2,2015
Dpolitus,12.5,m,51,2,2015
Dteter,18,m,51,2,2015
Dteter,22,f,51,2,2015
Dteter,21.5,f,51,2,2015
Dteter,18.5,m,51,2,2015
Dteter,18,m,51,2,2015
Plachrymosus,16,m,51,2,2015
Plachrymosus,15,m,51,2,2015
Pmoestus,18,f,51,2,2015
Prostratus,17,m,51,2,2015
Scanadensis,12.5,f,51,2,2015
Scanadensis,12,m,51,2,2015
Scanadensis,12.5,f,51,2,2015
Slecontei,14,f,51,2,2015
Slecontei,14,f,51,2,2015
Slecontei,14.5,f,51,2,2015
Slecontei,15,f,51,2,2015
Cgoryi,21,f,52,2,2015
Cgoryi,22,f,52,2,2015
Cgoryi,23,f,52,2,2015
Cgoryi,21,m,52,2,2015
Cgoryi,21,m,52,2,2015
Cgoryi,21,m,52,2,2015
Cgoryi,22,f,52,2,2015
Cgoryi,22,f,52,2,2015
Cgoryi,23,m,52,2,2015
Cgoryi,19.8,m,52,2,2015
Dpolitus,14,m,52,2,2015
Dpolitus,13,m,52,2,2015
Dpolitus,13,f,52,2,2015
Dteter,18,m,52,2,2015
Dteter,19,m,52,2,2015
Dteter,20,m,52,2,2015
Dteter,21,m,52,2,2015
Dteter,18.5,m,52,2,2015
Dteter,20,f,52,2,2015
Dteter,20,f,52,2,2015
Dteter,20.5,f,52,2,2015
Dteter,20,f,52,2,2015
Dteter,18.5,m,52,2,2015
Dteter,18,m,52,2,2015
Dteter,17.8,m,52,2,2015
Dteter,19.5,f,52,2,2015
Dteter,19,f,52,2,2015
Dteter,19,m,52,2,2015
Dteter,20,m,52,2,2015
Dteter,20,m,52,2,2015
Plachrymosus,16,m,52,2,2015
Plachrymosus,16,m,52,2,2015
Pmoestus,18,m,52,2,2015
Pmoestus,18,m,52,2,2015
Pmoestus,17,m,52,2,2015
Pmoestus,18,f,52,2,2015
Pmoestus,18.2,m,52,2,2015
Pmoestus,19,m,52,2,2015
Pmoestus,17,m,52,2,2015
Pmoestus,17.5,m,52,2,2015
Pmoestus,18,m,52,2,2015
Pmoestus,17,m,52,2,2015
Pmoestus,18,m,52,2,2015
Slecontei,14,f,52,2,2015
Slecontei,14,m,52,2,2015
Slecontei,14,m,52,2,2015
Slecontei,14,m,52,2,2015
Slecontei,14,m,52,2,2015
Slecontei,13,m,52,2,2015
Slecontei,14.5,f,52,2,2015
Slecontei,13.5,m,52,2,2015
Slecontei,13,m,52,2,2015
Slecontei,15,f,52,2,2015
Csigillatus,16,m,53,2,2015
Dpolitus,12,m,53,2,2015
Dpolitus,13,m,53,2,2015
Dpolitus,14,m,53,2,2015
Dpolitus,15,m,53,2,2015
Dpolitus,13.5,m,53,2,2015
Dpolitus,14,m,53,2,2015
Dpolitus,14,m,53,2,2015
Dpolitus,15,m,53,2,2015
Pmoestus,17,f,53,2,2015
Pmoestus,19,f,53,2,2015
Pmoestus,18,m,53,2,2015
Pmoestus,18.5,m,53,2,2015
Pmoestus,17,m,53,2,2015
Pmoestus,18.5,m,53,2,2015
Pmoestus,19,m,53,2,2015
Pmoestus,18,m,53,2,2015
Pmoestus,17.5,m,54,2,2015
Cgoryi,22,f,55,2,2015
Ptristis,14.5,f,55,2,2015
Cemarginatus,14,m,57,2,2015
Dpolitus,13,m,57,2,2015
Dpolitus,13,m,57,2,2015
Dpolitus,13,f,57,2,2015
Dpolitus,13,f,57,2,2015
Dpolitus,13.5,m,57,2,2015
Pmoestus,17.5,m,57,2,2015
Naeneus,5.2,m,58,2,2015
Cemarginatus,15,f,59,2,2015
Dpolitus,13,m,59,2,2015
Dpolitus,15,f,59,2,2015
Aharrisi,12.5,f,61,2,2015
Csigillatus,16.5,m,61,2,2015
Pmoestus,18.5,m,61,2,2015
Pmoestus,18.5,m,61,2,2015
Pmoestus,19,m,61,2,2015
Prostratus,15,m,61,2,2015
Slecontei,14,m,61,2,2015
Slecontei,15,f,61,2,2015
Slecontei,14.5,f,61,2,2015
Sviduus,29.5,f,61,2,2015
Tautumnalis,8.5,,61,2,2015
Tautumnalis,8,,61,2,2015
Dteter,18,m,62,2,2015
Dteter,20,f,62,2,2015
Dteter,20,f,62,2,2015
Dteter,20,f,62,2,2015
Dteter,21,f,62,2,2015
Dteter,22,f,62,2,2015
Ptristis,13,f,62,2,2015
Slecontei,13.5,m,62,2,2015
Csigillatus,16,m,64,2,2015
Csigillatus,16,m,64,2,2015
Dpolitus,13,f,64,2,2015
Csigillatus,16,f,65,2,2015
Nnitidipennis,8,,65,2,2015
Pmoestus,18,f,65,2,2015
Scanadensis,12,m,65,2,2015
Slecontei,13,m,65,2,2015
Slecontei,13,m,65,2,2015
Slecontei,14,f,65,2,2015
Cgoryi,21.5,f,1,3,2015
Padoxus,13.5,f,1,3,2015
Ptenuicolle,12,f,1,3,2015
Csigillatus,17,m,2,3,2015
Csigillatus,15.5,m,2,3,2015
Csigillatus,16,m,2,3,2015
Csigillatus,16,f,2,3,2015
Dsculptilis,17,m,3,3,2015
Dteter,21.5,m,3,3,2015
Dteter,20.5,m,3,3,2015
Naeneus,6,f,3,3,2015
Padoxus,15,m,3,3,2015
Padoxus,16.2,m,3,3,2015
Ainterstitialis,11,f,4,3,2015
Ainterstitialis,11,f,4,3,2015
Cgoryi,23,f,4,3,2015
Dpolitus,13,m,4,3,2015
Pmoestus,18,m,5,3,2015
Pstygicus,15,f,5,3,2015
Slecontei,14.5,f,5,3,2015
Cemarginatus,15,f,6,3,2015
Cemarginatus,16,f,6,3,2015
Cemarginatus,14.8,m,6,3,2015
Cemarginatus,14,m,6,3,2015
Cgoryi,22,f,6,3,2015
Cgoryi,21.5,f,6,3,2015
Naeneus,5.2,m,6,3,2015
Phypolithos,15,f,8,3,2015
Pstygicus,16,m,8,3,2015
Cemarginatus,15,f,9,3,2015
Cfucatus,15.5,f,9,3,2015
Cfucatus,17,f,9,3,2015
Cgoryi,21.5,f,9,3,2015
Cgoryi,22,m,9,3,2015
Cgoryi,20,m,9,3,2015
Cgoryi,22,m,9,3,2015
Plachrymosus,16,m,9,3,2015
Pmoestus,17,m,9,3,2015
prostratus,18,m,9,3,2015
Cgoryi,23.5,f,10,3,2015
Dpolitus,14,f,10,3,2015
Dteter,19,m,10,3,2015
Dteter,17,m,10,3,2015
Ainterstitialis,11,f,12,3,2015
Cfucatus,16,m,12,3,2015
Cgoryi,22.5,f,12,3,2015
Cgoryi,21,f,12,3,2015
Cgoryi,22,m,12,3,2015
Csigillatus,17.5,m,12,3,2015
Naeneus,5.5,f,12,3,2015
Padoxus,15,m,12,3,2015
Cgoryi,22,f,13,3,2015
Dteter,21.5,f,13,3,2015
Cgoryi,23,f,14,3,2015
Csigillatus,15,m,15,3,2015
Dpolitus,13,m,15,3,2015
Dpolitus,14,f,15,3,2015
Dteter,20,f,15,3,2015
Padoxus,15,f,15,3,2015
Cemarginatus,14.5,f,16,3,2015
Cgoryi,21,f,16,3,2015
Dsculptilis,18,f,16,3,2015
Dteter,19,f,16,3,2015
Dteter,22,f,16,3,2015
Dteter,20.5,m,16,3,2015
Padoxus,15,f,16,3,2015
Padoxus,15.5,m,16,3,2015
Pangustatus,15.5,f,16,3,2015
Afidele,9,f,17,3,2015
Afidele,8,f,17,3,2015
Csigillatus,16,m,18,3,2015
Csigillatus,15.5,f,18,3,2015
Dpolitus,14,m,18,3,2015
Dteter,19,m,18,3,2015
Slecontei,14,f,18,3,2015
Slecontei,14,f,18,3,2015
Cfucatus,16,m,19,3,2015
Cfucatus,15,f,19,3,2015
Csigillatus,15,m,19,3,2015
Dteter,19,m,19,3,2015
Afidele,9,f,20,3,2015
Cemarginatus,15,m,20,3,2015
Cemarginatus,14,f,20,3,2015
Padoxus,15.5,f,20,3,2015
Pstygicus,14,m,20,3,2015
Pstygicus,15,f,20,3,2015
Dteter,21.5,f,25,3,2015
Pmoestus,17,m,25,3,2015
Ptrinarius,13.5,f,25,3,2015
Cemarginatus,15.5,f,26,3,2015
Cemarginatus,14,m,26,3,2015
Csigillatus,15.5,m,26,3,2015
Dpolitus,14,m,26,3,2015
Dteter,19,f,26,3,2015
Ptenuicolle,12,f,26,3,2015
Slecontei,15,f,26,3,2015
Cfucatus,15,f,27,3,2015
Cfucatus,16,f,27,3,2015
Cfucatus,16,f,27,3,2015
Csigillatus,15,m,27,3,2015
Padoxus,15,m,27,3,2015
Padoxus,15,m,27,3,2015
Cgoryi,23,f,28,3,2015
Dteter,20,f,28,3,2015
Padoxus,16,m,28,3,2015
Slecontei,15,f,28,3,2015
Slecontei,14,f,28,3,2015
Plachrymosus,16.5,m,29,3,2015
Psayanus,9.8,m,29,3,2015
Cfucatus,16,m,30,3,2015
Cgoryi,23,f,31,3,2015
Cgoryi,22,f,31,3,2015
Cemarginatus,13,m,32,3,2015
Cemarginatus,15,f,32,3,2015
Cfucatus,16.5,m,32,3,2015
Dteter,18.5,m,32,3,2015
Plachrymosus,18,f,32,3,2015
Plachrymosus,14,m,32,3,2015
Pmoestus,17.8,f,32,3,2015
Dteter,18,m,33,3,2015
